,Date,HOUR_BIN,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
194,2/2/2018,8,-1.375,-5.125,-10.2,51.08,0.116,50,0,0,49.85,10.8,304.5,1016.45,33.875,16,267.5,0.95,2.5
195,2/2/2018,12,-2,-5.225,-12.875,43.1475,0,0,0,0,39.825,8.675,299,1017.65,45.8,16,325.5,1.175,3.5
196,2/2/2018,16,-4.65,-8.725,-13.775,48.885,0,0,0,0,45.55,9.925,310.75,1022.625,32.75,16,22.5,0.05,0
197,2/2/2018,20,-6.7,-11.1,-14.1,55.90666667,0,0,0,0,45.76666667,9.666666667,304,1027.1,0.133333333,16,,,
198,2/3/2018,0,-7.7,-13.575,-15.425,53.74,0,0,0,0,31.85,13.95,280.5,1028.375,0,16,,,
199,2/3/2018,4,-7.375,-14.225,-13.875,59.6075,0,0,0,0,31.7,18.575,262.75,1030.05,0.15,16,36.5,0.1,0.5
200,2/3/2018,8,-3.925,-10.325,-11.55,55.71,0,0,0,0,32.875,20.95,255.5,1030.575,1.65,16,349,1.25,3.5
201,2/3/2018,12,-0.15,-5.175,-11.8,41.2775,0,0,0,0,34.25,18.35,249.25,1027.8,11.3,16,383.5,1.375,4
202,2/3/2018,16,-0.875,-6.05,-10.175,49.7775,0,0,0,0,35.3,18.325,232.5,1027.9,0.6,16,19,0.05,0
203,2/3/2018,20,-1.166666667,-6.533333333,-8.833333333,55.89,0,0,0,0,33.16666667,19.26666667,240,1028.066667,32.4,16,,,
204,2/4/2018,0,-0.725,-5.8,-7.8,58.905,0,0,0,0,31.5,17.625,225.25,1026.6,48.375,16,,,
205,2/4/2018,4,0.475,-3.65,-6.3,60.5625,0,0,0,0,,14.35,213.25,1025.05,49.525,16,24.5,0.05,0
206,2/4/2018,8,3.1,1.125,-4.4,57.96,0,0,0,0,31.7,7.375,235,1022.575,48.225,16,161.25,0.575,1.75
207,2/4/2018,12,4.275,1.9,0.55,76.8575,0.1825,75,0,0,,9.975,99.25,1016.175,47.2,15.875,103.5,0.375,1
208,2/4/2018,16,6.75,6.1,5.975,94.545,2.46725,100,0,0,,3.425,97.5,1010.2,48.375,13.275,7,0,0
209,2/4/2018,20,6.5,5.666666667,5.866666667,95.81666667,3.723,100,0,0,,4.6,239,1004.533333,47.86666667,9.3,,,
210,2/5/2018,0,3.525,1.325,2.375,92.135,0.06,25,0,0,,9.025,280.5,1003.625,30.35,16,,,
211,2/5/2018,4,2.575,-0.7,0.85,88.5,0.058,25,0,0,33.5,12.475,258.75,1007.325,35.55,16,12,0.05,0
212,2/5/2018,8,1.35,-1.5,-6.525,56.4525,0.176,50,0,0,62.2,9.25,308.5,1015.35,12.975,15.3,422.5,1.525,4.25
213,2/5/2018,12,2.525,-0.15,-10.725,37.2175,0,0,0,0,34.725,9.75,284.5,1019.275,0.05,16,441,1.6,4.25
214,2/5/2018,16,-0.125,-3.4,-11.85,41.315,0,0,0,0,29.7,10.075,263.5,1023.05,0.05,16,21,0.05,0
215,2/5/2018,20,-2.033333333,-6.166666667,-11.26666667,49.09,0,0,0,0,,11.96666667,258.3333333,1025.3,0.3,16,,,
216,2/6/2018,0,-2.05,-4.25,-10.3,53.3375,0,0,0,0,,5.8,249.25,1025.7,0.875,16,,,
217,2/6/2018,4,-1.125,-4.375,-8.325,58.3325,0,0,0,0,,9.425,238,1026.725,42.8,16,14.5,0.05,0
218,2/6/2018,8,0.05,-1.4,-9.1,50.795,0,0,0,0,76,4.575,296.25,1028.175,48.5,16,102.5,0.375,1
219,2/6/2018,12,2.55,-0.275,-5.9,53.7875,0.058,25,0,0,62.8,10.2,244.75,1026.925,49.65,16,198.5,0.7,2
220,2/6/2018,16,1.975,-1.575,-5.4,58.3025,0.118,25,0,0,71.15,13.625,289.25,1029.75,12.35,16,23,0.05,0
221,2/6/2018,20,1.266666667,-1.666666667,-6.533333333,56.31666667,0.076666667,33.33333333,0,0,63.9,9.8,297.6666667,1032.2,0.833333333,16,,,
222,2/7/2018,0,0.4,-4.95,-4.95,67.6125,0,0,0,0,29.5,21.6,53,1032.15,0.7,16,,,
223,2/7/2018,4,-0.35,-6.075,-5.3,69.325,0,0,0,0,28.25,23.05,48,1030.225,23.625,15.925,11.5,0.05,0
224,2/7/2018,8,0.575,-4.875,-1.625,85.4825,0.1155,100,0,0,33.5,22.325,37,1025.65,48.375,12.525,34.5,0.125,0.25
225,2/7/2018,12,2.35,-2.475,1.45,93.77,0.19625,100,0,0,33.6,22.125,19.25,1016.75,48.375,11.75,30.5,0.1,0
226,2/7/2018,16,6.475,3.925,5.375,92.5425,0.2265,100,0,0,33.43333333,14.15,236.25,1012.2,48.575,12.1,8,0,0
227,2/7/2018,20,3.833333333,1.866666667,1.066666667,82.45333333,0.012,66.66666667,0,0,52,8.433333333,308,1015.533333,46.6,16,,,
228,2/8/2018,0,-0.325,-2.9,-5.725,67.07,0.058,25,0,0,38.75,7.5,309,1021.35,34.35,16,,,
229,2/8/2018,4,-2.375,-5.725,-8.1,64.8225,0,0,0,0,25.9,8.775,308.25,1024.825,13.575,16,26,0.1,0
230,2/8/2018,8,-0.375,-3.95,-8.9,52.8375,0,0,0,0,26.95,11.9,284,1027.7,7.475,16,460.5,1.65,4.5
231,2/8/2018,12,2.25,-0.15,-8.5,44.975,0.058,25,0,0,25.9,8.125,313.25,1026.625,30.15,16,439,1.575,4.25
232,2/8/2018,16,0.075,-4.45,-9.325,49.5475,0,0,0,0,47.53333333,16.225,288,1028.375,35.25,16,23.5,0.05,0
233,2/8/2018,20,-1.433333333,-6.433333333,-8.966666667,56.78666667,0,0,0,0,35.3,16.3,266,1030.666667,0.3,16,,,
234,2/9/2018,0,-2.175,-6.975,-8.45,62.085,0,0,0,0,30.6,14.525,259.25,1032.475,12.4,16,,,
235,2/9/2018,4,-2.075,-5.45,-8.7,60.4675,0,0,0,0,,9.2,259.5,1033.725,0.65,16,35.5,0.1,0.5
236,2/9/2018,8,-0.45,-3.675,-8.525,54.6275,0,0,0,0,,9.825,235.25,1034.9,43.15,16,286.5,1.025,3
237,2/9/2018,12,1.1,-2.5,-7.3,53.56,0,0,0,0,53.6,12.7,199.5,1032.475,48.275,16,176.5,0.65,1.75
238,2/9/2018,16,1.825,-1.8,-3.55,67.7525,0,0,0,0,30.23333333,13.275,197.75,1031.025,15.825,16,16.75,0.05,0
239,2/9/2018,20,3,1.433333333,-1.1,74.51666667,0,0,0,0,29.5,6.033333333,234,1030.166667,2.333333333,16,5,0,0
240,2/10/2018,0,4.475,3.725,1.4,80.66,0,0,0,0,,3.45,157.25,1027.325,40.35,16,,,
241,2/10/2018,4,5.625,5.025,3.175,84.4025,0,0,0,0,,2.775,76.5,1026.025,35.575,15.95,42,0.15,0.5
242,2/10/2018,8,7.05,5.625,4.05,81.205,0,0,0,0,,7.85,241.75,1024.65,45.625,15.9,204,0.725,2
243,2/10/2018,12,7.825,7,6.575,91.8675,0.60225,100,0,0,55.4,5.475,213.25,1021.2,48.375,9.875,50.25,0.2,0.5
244,2/10/2018,16,7.475,5.9,6.725,94.8375,0.9595,100,0,0,47.9,8.7,34.25,1019.225,48.575,7.925,5.5,0,0
245,2/10/2018,20,8.633333333,8.4,8.266666667,97.5,0.818666667,100,0,0,,5.366666667,106.6666667,1016.966667,44.33333333,8.233333333,,,
246,2/11/2018,0,8.6,7.375,8.025,96.3725,1.12475,100,0,0,,7.9,270.5,1016.95,9.575,12.325,,,
247,2/11/2018,4,7.15,6.95,6.725,96.995,1.01925,100,0,0,,1.4,12.25,1017.4,9.3,7.7,55.5,0.2,0.5
248,2/11/2018,8,8,6.225,7.575,97.2725,56.4855,100,0,0,25.9,10.85,32.5,1016.2,32.275,12.025,66.75,0.225,0.75
249,2/11/2018,12,11.1,10.2,10.625,96.7,2.93175,100,0,0,29.5,12.375,122.5,1011.775,9.975,13.1,48.75,0.175,0.5
250,2/11/2018,16,14.7,14.7,14.075,96.055,0.90975,75,0,0,,9.95,231.75,1011,9.65,15.75,8,0,0
251,2/11/2018,20,15.43333333,15.43333333,14.36666667,93.65666667,0.077333333,33.33333333,0,0,,6.633333333,121,1011.766667,8.966666667,15.5,,,
252,2/12/2018,0,15.15,15.15,13.175,88.1825,0.058,25,0,0,35.23333333,12.45,272.5,1014.5,8.325,15.975,,,
253,2/12/2018,4,8.7,7.75,3.8,71.3975,0.335,25,0,0,36.9,7.075,319.5,1020.625,9.65,16,14.5,0.05,0
254,2/12/2018,8,5.725,3.8,-0.675,63.4225,0.058,25,0,0,40.73333333,9.125,318.75,1025.925,9.475,16,106.25,0.4,1.25
255,2/12/2018,12,7.55,6.05,-4.225,43.4275,0,0,0,0,44.45,8.35,330.5,1028.875,2.325,16,302.75,1.075,3.25
256,2/12/2018,16,6.45,4.875,-8.275,34.0325,0,0,0,0,29.6,8.3,294.25,1033.225,1.05,16,30.5,0.1,0.5
257,2/12/2018,20,2.9,1.133333333,-10.5,36.73,0,0,0,0,42.5,6.366666667,333,1037.133333,0.4,16,,,
258,2/13/2018,0,-0.05,-3.375,-7.625,56.8075,0,0,0,0,29.5,10.725,200,1040.1,0.5,16,,,
259,2/13/2018,4,-1.025,-5.725,-6.375,66.97,0,0,0,0,31.825,15.55,129.25,1042.275,6.825,16,67,0.2,0.5
260,2/13/2018,8,0.75,-2.975,-8.875,48.975,0,0,0,0,47.15,13,58.75,1043.725,6.4,16,462.25,1.675,4.5
261,2/13/2018,12,3.875,0.975,-9.85,36.1575,0,0,0,0,,11.8,124.5,1041.25,0.9,15.525,442.25,1.6,4.5
262,2/13/2018,16,1.1,-2.375,-5.875,60.3425,0.116,50,0,0,72.85,12,161,1039.85,12.95,16,37.5,0.1,0.5
263,2/13/2018,20,1.866666667,0.933333333,-3.033333333,70.15333333,0,0,0,0,,3.366666667,177.3333333,1036.966667,48.5,16,,,
264,2/14/2018,0,1.825,-1.39E-17,-1.925,76.065,0,0,0,0,,6.475,283.75,1032.3,48.375,16,,,
265,2/14/2018,4,2.375,-0.475,-0.8,79.4675,0.00425,25,0,0,,10.175,240.75,1029.1,49.45,16,24.5,0.05,0
266,2/14/2018,8,5.2,2.65,-0.675,66.43,0,0,0,0,27.7,11.125,230,1026.825,38.375,16,340.5,1.225,3.25
267,2/14/2018,12,10.275,9.625,1.4,54.095,0,0,0,0,27.7,9.025,247.25,1022.425,38.1,16,278.25,1.025,2.5
268,2/14/2018,16,9.625,8.525,2.5,61.305,0,0,0,0,73.8,10.25,234.5,1019.95,25.15,16,31.5,0.1,0.5
269,2/14/2018,20,8.733333333,6.8,3.866666667,71.68666667,0.006666667,33.33333333,0,0,,12.13333333,272,1018.6,48.16666667,15.93333333,,,
270,2/15/2018,0,7.4,5.575,5.9,90.2125,0.18925,100,0,0,,10.15,270.25,1015.35,48.575,15.75,,,
271,2/15/2018,4,7.05,5.95,5.95,92.6675,0,0,0,0,,6.5,242.75,1013.525,9.7,12.35,30,0.15,0
272,2/15/2018,8,9.1,8.35,7.125,87.405,0.058,25,0,0,,7.2,276.5,1012.025,9.475,11.05,161.25,0.575,1.5
273,2/15/2018,12,12.2,12.2,9.175,81.62,0,0,0,0,66.6,9,262.5,1008.75,1.65,15.275,164,0.575,1.75
274,2/15/2018,16,13.575,13.575,10,79.09,0,0,0,0,70.4,9.675,263.25,1007.025,1.325,15.975,31.5,0.1,0.5
275,2/15/2018,20,13.1,13.1,10.96666667,87.23333333,0.104666667,66.66666667,0,0,,11.1,239.6666667,1005.733333,9.7,15.76666667,,,
276,2/16/2018,0,12.825,12.825,12.425,97.405,0.11925,100,0,0,25.9,10,266.5,1001.625,31.875,8.85,,,
277,2/16/2018,4,12.3,12.3,11.225,93.06,0.18275,75,0,0,,7.55,284.5,1001.95,9.475,12.4,14,0.05,0
278,2/16/2018,8,11.425,11.425,8.875,84.435,0.116,50,0,0,,11.45,263.5,1003.175,5.025,16,142.5,0.525,1.5
279,2/16/2018,12,12.925,12.925,8.3,73.7175,0.1205,50,0,0,37.55,6.025,307.25,1004.425,9.7,15.925,79.25,0.3,0.5
280,2/16/2018,16,7.35,6.075,1.6,67.2125,0.12375,75,0,0,44.225,7.275,287.25,1011.9,3.875,16,9,0,0
281,2/16/2018,20,4.2,2.666666667,-4.7,52.41,0,0,0,0,39.66666667,6.433333333,324.6666667,1018.2,0.533333333,16,,,
282,2/17/2018,0,0.95,-1.675,-8.4,49.6275,0,0,0,0,37.1,8.25,295,1024.275,0,16,,,
283,2/17/2018,4,-0.825,-2.45,-7.6,60.215,0,0,0,0,,4.75,328.75,1028.625,0.4,16,88.5,0.3,1
284,2/17/2018,8,3.275,0.075,-5.4,53.4075,0.058,25,0.33,0.8325,29.5,12.6,54,1029.125,1.05,16,484.25,1.75,5
285,2/17/2018,12,3.175,-0.5,-4.975,55.18,0,0,0.33,2.1675,27.9,15.975,127.75,1026.2,25.7,16,227,0.825,2.25
286,2/17/2018,16,2.2,-0.65,-0.95,80.49,0.126,75,0.33,3.5,,10.15,52.75,1023.075,31.575,9.175,7,0,0
287,2/17/2018,20,1.266666667,-2.666666667,0.766666667,96.29333333,0.293,100,0.33,4.666666667,,14.26666667,36.66666667,1018.3,31.03333333,7,,,
288,2/18/2018,0,1.5,-0.9,0.725,94.5125,0.06275,50,0.33,6.1675,,8.4,191.75,1014.725,48.375,15.575,,,
289,2/18/2018,4,2.225,-0.2,-0.575,82.2825,0.058,25,0.33,7.5,38.26666667,8.675,293.5,1018.875,19.075,16,81.5,0.25,1
290,2/18/2018,8,5.35,4.875,-3.4,53.5325,0,0,0,7.1675,31.73333333,2.5,348.25,1024.8,0.2,16,518,1.875,5
291,2/18/2018,12,8.65,7.2,-3.575,41.89,0.1755,50,0,5.8325,64.06666667,9.3,289.25,1027.775,0.9,16,494,1.775,5
292,2/18/2018,16,6.75,6.1,-4.025,46.2725,0,0,0,4.5,,4.475,142.25,1030.525,1.5,16,38.5,0.1,0.5
293,2/18/2018,20,4.733333333,3.566666667,-3.4,55.59333333,0,0,0,3.333333333,,5.1,38,1032.833333,0.666666667,16,,,
294,2/19/2018,0,3.8,1.175,-2.4,64.12,0,0,0,1.8325,,10.6,95.5,1033.4,0.775,16,,,
295,2/19/2018,4,3.975,2.75,0.425,77.655,0,0,0,0.5,,5.15,192,1033.2,1.5,16,88.5,0.35,1
296,2/19/2018,8,7.55,5.575,1.775,66.8925,0,0,2.6675,10.1675,29.55,11.225,212,1032.575,5.45,16,301.5,1.1,3
297,2/19/2018,12,8.625,7.8,3.95,72.6175,0,0,0,8.8325,35.3,5.775,156.25,1029.3,9.7,15.975,127.5,0.45,1.5
298,2/19/2018,16,8.25,7.475,6.675,90.2475,0.06575,50,0,7.5,,5.2,210.75,1027.6,9.7,13.675,11.5,0.05,0
299,2/19/2018,20,7.466666667,6.366666667,6.566666667,94.20666667,73.935,100,0,6.333333333,,5.933333333,156.3333333,1027.133333,39.26666667,3.4,,,
300,2/20/2018,0,8.775,7.025,8.275,96.5875,0.058,25,0,4.8325,29.5,11.125,265,1025.8,9.3,5.5,,,
301,2/20/2018,4,9.15,7.5,8.65,96.56,0,0,0,3.5,,11.075,262.25,1026.225,9.7,2.35,21.5,0.05,0
302,2/20/2018,8,10.8,10.8,10.05,94.9575,0,0,0,0,33.5,12.825,258.25,1027.025,29.725,8.65,77,0.25,1
303,2/20/2018,12,17.475,17.475,12.15,71.675,0,0,0,0,72,9.875,268.75,1025.15,1.45,15.975,,,
304,2/20/2018,16,17.15,17.15,11.65,70.1625,0,0,0,0,,3.325,204.25,1025.75,1.2,16,,,
305,2/20/2018,20,16.9,16.9,12.96666667,77.85333333,0,0,0,0,59,7.5,216.3333333,1026.433333,1,16,,,
306,2/21/2018,0,12.8,12.8,11.5,91.725,0,0,0,0,,4.7,140.5,1026.125,2.275,10.075,,,
307,2/21/2018,4,14.35,14.35,13.25,93.295,0,0,0,0,,9.35,241.5,1025.725,4.8,15.9,,,
308,2/21/2018,8,16.8,16.8,13.9,83.3475,0,0,0,0,73.8,14.325,269,1025,3.575,15.95,,,
309,2/21/2018,12,22.7,22.7,14.575,60.1425,0,0,0,0,76,16,261.75,1022.575,0.5,16,,,
310,2/21/2018,16,21.675,21.675,14.9,65.42,0,0,0,0,,10.275,261.75,1023.95,1.35,16,,,
311,2/21/2018,20,15.56666667,15.56666667,10.9,73.81,0.019666667,33.33333333,0,0,,7.566666667,238,1028.166667,4.8,15.93333333,,,
312,2/22/2018,0,12.275,12.275,4.3,58.615,0,0,0,0,,11.675,180.75,1031.475,4.8,16,,,
313,2/22/2018,4,8.825,5.925,2.675,65.435,0.00575,25,0,0,34.3,20.55,39.5,1034.45,7.25,15.875,,,
314,2/22/2018,8,7.925,4.25,1.675,64.8575,0.00075,25,0,0,41.4,25.275,37.75,1035.85,9.7,16,87.33333333,0.3,1
315,2/22/2018,12,5.825,2.075,1.675,75.19,0.012,75,0,0,31.43333333,20.525,45.25,1034.975,9.7,14,30.75,0.125,0.25
316,2/22/2018,16,3.8,-0.55,1.825,86.6225,0.1405,75,0,0,35.3,21.6,42.75,1037.225,8.05,14.675,7,0,0
317,2/22/2018,20,3.666666667,-0.3,0.933333333,82.45,0,0,0,0,31.7,18.4,43.66666667,1038,7.5,16,,,
318,2/23/2018,0,3.3,-0.9,0.85,83.9775,0,0,0,0,,19.15,50.75,1038.075,8.875,16,,,
319,2/23/2018,4,3.05,-1.05,0.3,82.0725,0,0,0,0,,17.875,45.75,1037.5,8.875,16,10.66666667,0.033333333,0
320,2/23/2018,8,3.55,-0.075,1.55,86.54,0.06275,50,0,0,31.7,15.775,42.75,1036.4,8.875,15.8,63.5,0.225,0.75
321,2/23/2018,12,4.775,1.875,3.3,90.2075,0.00475,25,0,0,,12.85,60,1031.075,8.875,11.6,59.25,0.2,0.75
322,2/23/2018,16,4.525,3.15,3.5,93.0675,0.0145,75,0,0,,5.725,151.25,1026.9,8.875,12.925,10,0.05,0
323,2/23/2018,20,4.4,1.766666667,3.566666667,94.19333333,0,0,0,0,29.5,11.06666667,266.6666667,1023.466667,9.7,14.76666667,,,
324,2/24/2018,0,5.95,2.925,4.525,90.595,0,0,0,0,32.5,15.125,265,1021.05,9.65,15.925,,,
325,2/24/2018,4,6.55,4.775,4.775,88.6725,0,0,0,0,,8.85,252.75,1021.275,11.675,15.375,62.33333333,0.233333333,0.666666667
326,2/24/2018,8,9.1,8.25,5.375,78.14,0.118,25,0,0,55.4,7.1,294.25,1021.35,6.1,14.825,235.75,0.85,2.5
327,2/24/2018,12,10.875,10.875,4.525,65.8,0.18375,25,0,0,70.2,7.025,252.75,1020.825,9.7,15.15,90.25,0.325,0.75
328,2/24/2018,16,8.125,7.95,5.825,85.4125,0.124,50,0,0,,1.6,62,1022.025,9.7,15.95,7.5,0,0
329,2/24/2018,20,7.6,5.1,6,89.24,0.086,100,0,0,,14.5,59.66666667,1022.933333,9.7,13.13333333,,,
330,2/25/2018,0,6.3,3,3.425,82.1725,0.12225,25,0,0,,17.7,46.75,1021.625,9.975,14.025,,,
331,2/25/2018,4,5.725,1.6,4.775,93.7125,3.242,100,0,0,33.33333333,23.6,41.25,1019.75,9.7,11.15,6,0,0
332,2/25/2018,8,5.85,1.975,4.75,92.8875,0.40225,100,0,0,33.5,22.725,36.25,1016.725,9.7,15.525,46,0.15,0.25
333,2/25/2018,12,5.725,1.875,4.325,90.7025,0.12225,75,0,0,34.86666667,21.75,47.5,1014.65,9.7,15.65,76,0.275,0.75
334,2/25/2018,16,6.15,4.325,4.85,91.3075,0.058,25,0,0,47.9,9.025,97.5,1015.2,9.7,15.825,14,0.05,0
335,2/25/2018,20,6.2,5.7,5,92.3,0,0,0,0,,2.5,319.3333333,1016.5,9.7,15,,,
336,2/26/2018,0,6.325,4.075,5.3,93.4125,0,0,0,0,,10.875,252.5,1016.925,6.25,15.775,,,
337,2/26/2018,4,7.4,6.9,3.875,78.505,0,0,0,0,,3.475,335,1018.25,1.55,16,18.33333333,0.033333333,0
338,2/26/2018,8,7.775,6.5,-1.175,53.1325,0,0,0,0,62.3,7.5,317,1020.825,3.475,16,146.5,0.55,1.5
339,2/26/2018,12,9.95,9.1,-2.075,43.165,0.10925,25,0,0,,11.625,252.75,1020.175,8.175,16,244.25,0.875,2.25
340,2/26/2018,16,8.7,7.575,-0.8,51.5225,0.1225,50,0,0,64.6,9.825,242,1021.425,1.05,16,54.5,0.2,0.5
341,2/26/2018,20,8.033333333,6.733333333,-2.5,47.37666667,0,0,0,0,,8.033333333,214.6666667,1023.7,0.266666667,16,,,
342,2/27/2018,0,5.95,4.875,-5.55,43.595,0,0,0,0,,5.275,300,1026.375,0,16,,,
343,2/27/2018,4,4.8,2.525,-4.825,50.015,0,0,0,0,,9.675,261.75,1028.1,0,16,74.33333333,0.266666667,0.666666667
344,2/27/2018,8,8.875,8.375,-4.95,37.4375,0.35,100,0,0,57.46666667,6.05,249.25,1029.2,0,16,577,2.075,6
345,2/27/2018,12,13.425,13.425,-3.075,31.7675,0.116,50,0,0,69.5,11.475,216.25,1026.125,0,16,533.25,1.925,5.25
346,2/27/2018,16,9.225,8.5,-1.65,46.8825,0,0,0,0,,7.875,159,1024.275,0.1,16,54,0.2,0.5
347,2/27/2018,20,7.133333333,5.1,-0.966666667,56.53,0,0,0,0,25.9,10.66666667,246.6666667,1023.4,1.266666667,16,,,
348,2/28/2018,0,5.825,3.2,-2.2,56.1925,0,0,0,0,39.8,12.6,272,1022.15,0.875,16,,,
349,2/28/2018,4,5.1,2.775,-1.625,61.87,0.118,25,0,0,48.05,10.125,235.75,1020.4,7.075,16,64.33333333,0.233333333,0.666666667
350,2/28/2018,8,8.675,7.4,-0.8,51.69,0.116,50,0,0,61.26666667,10.075,242,1018.475,1.125,16,482.75,1.725,4.75
351,2/28/2018,12,15.325,15.325,1.25,38.465,0.17475,25,0,0,62.025,9.825,241,1013.825,0.8,16,518.75,1.85,5.25
352,2/28/2018,16,13.275,13.275,2.05,46.57,0,0,0,0,75.8,10.7,232.25,1011.975,1.15,16,48.5,0.2,0.5
353,2/28/2018,20,12.3,12.3,2.6,51.64,0,0,0,0,,8.7,275.6666667,1011.6,8.3,16,,,
354,3/1/2018,0,10.95,10.95,3.3,59.25,0,0,0,0,,8.375,262,1010.95,5.1,16,0,,0
355,3/1/2018,4,9.1,8.45,3.375,67.495,0,0,0,0,,5.4,204.25,1010.675,2.05,16,35.725,0.2,0.25
356,3/1/2018,8,11.825,11.825,4.7,61.8925,0.058,25,0,0,63.8,4.35,32.75,1010.475,1.9,16,278.25,1,3
357,3/1/2018,12,13.5,13.5,5.475,58.4575,0.058,25,0,0,63,12.575,51.75,1008.425,2,16,219.75,0.775,2.5
358,3/1/2018,16,11.25,11.25,4.075,61.46,0,0,0,0,31.56666667,16.9,64.75,1005.025,7.7,16,13.5,0.1,0
359,3/1/2018,20,7.966666667,5.1,6.3,89.23666667,2.021,100,0,0,44.6,19.23333333,67,1001.833333,9.7,12.06666667,0,,0
360,3/2/2018,0,6.4,2.075,5,90.8025,29.67125,100,0,0,46.075,27.95,33.75,995.425,9.975,11.775,0,,0
361,3/2/2018,4,4.65,2.5,3.575,92.6375,2.02125,100,0,0,37.9,9.8,196,991.875,9.7,13.225,4.475,0,0
362,3/2/2018,8,2.8,-0.3,1.65,92.1225,30.21925,100,0,0,56.35,11.875,286.5,991.225,9.975,11.55,41,0.15,0.5
363,3/2/2018,12,2.775,0.2,1.6,91.8975,2.85025,100,0,0,55.95,9.55,322.25,993.275,9.975,9.275,38.5,0.15,0.25
364,3/2/2018,16,2.05,-0.875,0.425,89.23,1.52225,100,0,0,46.4,10.2,339.75,1000.8,9.975,11.975,2.5,0,0
365,3/2/2018,20,2.6,-0.433333333,-1.2,76,0.154666667,66.66666667,0,0,40.96666667,11.63333333,269,1006.1,10.06666667,16,0,,0
366,3/3/2018,0,3.3,1.575,-2.075,67.785,0,0,0,0,47.2,6.825,332,1009.075,9.7,16,0,,0
367,3/3/2018,4,3.425,1.1,-1.95,67.7375,0,0,0,0,47.125,8.875,304,1012.075,6.6,16,24.25,0.133333333,0.25
368,3/3/2018,8,7.15,5.1,-1.45,55.055,55.44375,50,0,0,52.775,10.65,222.25,1014.75,7.625,16,502.25,1.8,5
369,3/3/2018,12,9.525,8,-0.7,48.99,0,0,0,0,47.125,10.8,87,1015.075,4.55,16,475.75,1.7,4.75
370,3/3/2018,16,6.55,4.7,-0.25,62.1,0,0,0,0,42.5,9.5,125.25,1018.075,9.6,16,6.5,0.05,0
371,3/3/2018,20,5.4,3.333333333,-1.033333333,63.15666667,0,0,0,0,46.43333333,9.433333333,290,1019.133333,9.633333333,16,0,,0
372,3/4/2018,0,5,2.125,-1.2,64.3725,0,0,0,0,34.325,12.825,69.25,1019.15,9.7,16,0,,0
373,3/4/2018,4,5,1.325,-1.825,61.4525,0,0,0,0,44.4,17.8,71.5,1019.675,9.6,16,31.675,0.166666667,0.25
374,3/4/2018,8,6,3.825,-1.875,57.015,0,0,0,0,38.5,10.875,173.75,1019.675,9.5,16,179.25,0.625,1.75
375,3/4/2018,12,7.2,6.1,-3.275,47.7025,0,0,0,0,40.625,6.3,327.5,1017.95,8.2,16,379.25,1.375,4
376,3/4/2018,16,5.075,2.975,-7.175,41.04,0,0,0,0,41.425,9.3,291,1018.8,6.65,16,33,0.25,0.25
377,3/4/2018,20,2.2,-0.233333333,-6.066666667,54.38666667,0,0,0,0,45.26666667,8.366666667,303.6666667,1018.8,3.766666667,16,0,,0
378,3/5/2018,0,1.75,-0.55,-5.825,57.3825,0,0,0,0,41.6,7.55,310.25,1016.975,32.825,16,0,,0
379,3/5/2018,4,1.625,0.5,-5.025,61.125,0,0,0,0,42.65,4.2,344.75,1016.85,3.025,16,73.125,0.333333333,0.5
380,3/5/2018,8,4.95,2.475,-3.4,54.675,0,0,0,0,33.075,11.425,195.25,1016.85,9.325,16,486.5,1.75,4.75
381,3/5/2018,12,5.825,3.575,-2.55,54.8225,0,0,0,0,33.6,10.525,191.5,1017.3,9.65,16,204,0.75,2
382,3/5/2018,16,5.175,2.275,-3,55.8775,0.058,25,0,0,40.4,14.375,120.25,1018,5.25,16,26.25,0.15,0.25
383,3/5/2018,20,3.466666667,2,-3.4,60.60666667,0,0,0,0,38,5.933333333,246.6666667,1018.066667,0.133333333,16,0,,0
384,3/6/2018,0,2.625,0.7,-3.15,65.8075,0,0,0,0,,7.075,196.75,1017.35,0,16,0,,0
385,3/6/2018,4,2.275,0.275,-2.575,70.3475,0,0,0,0,,7.225,139.5,1017.775,0.1,16,74.4,0.333333333,0.5
386,3/6/2018,8,6.525,4.65,-2.075,54.28,0,0,0,0,,9.625,159.5,1017.45,0.4,15.525,638.75,2.3,6.25
387,3/6/2018,12,8.05,5.775,-2.2,48.4925,0,0,0,0,25.9,13.2,210.75,1015.15,3.5,16,563.75,2.025,5.5
388,3/6/2018,16,4.975,1.875,-1.325,64.11,0,0,0,0,45.15,13.8,142.25,1014.975,8.375,16,33.5,0.25,0.25
389,3/6/2018,20,4.366666667,1.266666667,-0.7,69.74666667,0,0,0,0,,13.46666667,121.3333333,1014.8,9.7,16,0,,0
390,3/7/2018,0,2.725,-1.475,0.55,86.015,0.087,75,0,0,31.7,17.725,61.25,1013.225,9.7,14.25,0,,0
391,3/7/2018,4,2.05,-3,0.975,92.75,0.072,75,0,0,36.85,22.75,39,1010.6,9.975,15.6,11.975,0.033333333,0
392,3/7/2018,8,2.65,-3.175,1.375,91.375,0.1465,75,0.35,0.88,42.825,32.15,43.75,1006.4,9.7,14.4,78.5,0.25,0.75
